satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation
STARLINK-11204 [DTC],60931,2024-10-05T05:15:37.000Z,1.0,4.5,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11204,,,181.8102444,22.5964305,1043.62903,6.7632701,-0.0955321,0.1406967,151.1282049,14.9717838,72.7003875,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:20:44.000Z,1.0,5.3,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,100.3845101,43.1220456,350.690602,0.5920956,0.3099626,1.1699816,86.164252,79.4299064,130.589224,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:02.000Z,1.0,5.4,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,128.7086292,44.8691957,383.893016,2.9885749,-0.0927136,1.0114684,105.5296427,63.2916819,87.0625279,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:05.000Z,1.0,5.2,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,132.8692915,44.5202261,393.353939,3.3147293,-0.1381942,0.9591707,108.3553347,60.5050962,84.884716,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:09.000Z,1.0,5.6,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,138.0202106,43.8668098,407.422748,3.7126002,-0.1857844,0.8863713,111.9069174,56.9540008,82.6324911,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:29.000Z,1.0,5.8,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,157.1931825,39.053787,497.356363,5.1385948,-0.2603345,0.5614525,126.0983108,42.3817721,76.7181486,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:32.000Z,1.0,5.8,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,159.2766805,38.2758317,512.998017,5.2867291,-0.2579191,0.5236619,127.7725527,40.6270827,76.2169951,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:21:41.000Z,1.0,5.7,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,164.6247156,36.016165,562.321363,5.6568905,-0.2426839,0.4273757,132.2216569,35.9243467,75.0096659,True,,v2 mini
STARLINK-11251 [DTC],60930,2024-10-05T05:22:51.000Z,1.0,4.9,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11251,,,184.0368474,24.1006737,1008.053545,6.7589535,-0.1150273,0.1334397,150.2836551,15.8567632,71.3789881,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:28:06.000Z,1.0,5.5,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,109.6038496,51.7954504,352.117829,1.4032934,0.1419652,1.1784284,91.4216788,78.421681,76.9282747,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:28:53.000Z,1.0,6.0,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,166.8117623,40.3890611,534.431758,5.5086168,-0.3167692,0.4308448,129.591557,38.4751188,70.5352185,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:29:00.000Z,1.0,5.3,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,170.4059294,38.2564141,573.919691,5.764411,-0.2922618,0.3658179,132.8398121,34.9908722,70.4118512,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:29:13.000Z,1.0,5.3,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,175.5597024,34.7554272,651.299342,6.1175605,-0.2470663,0.2770212,137.8071798,29.6036663,70.2537876,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:29:59.000Z,1.0,4.5,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,185.7263205,26.1472745,948.970763,6.7113205,-0.1411735,0.131403,148.6108862,17.4521103,70.0369587,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:30:25.000Z,1.0,5.1,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,188.9540123,22.9115099,1125.439171,6.8503161,-0.110045,0.0974235,152.2077668,13.1489845,70.0157559,True,,v2 mini
STARLINK-11240 [DTC],60929,2024-10-05T05:30:34.000Z,1.0,4.5,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,DTC-11240,,,189.8612989,21.9579147,1187.245661,6.8833965,-0.1020617,0.0891663,153.2148145,11.9018147,70.0167539,True,,v2 mini
STARLINK-11203 [DTC],60117,2024-10-06T23:52:55.000Z,1.0,1.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,275.3737313,51.0568721,384.37143,-0.4431521,0.9191377,0.6105519,90.3618617,70.0066378,310.6221804,True,,v2 mini
STARLINK-11210 [DTC],60116,2024-10-07T00:00:06.000Z,1.0,2.1,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,253.9854993,48.1623995,434.238916,-1.5637984,0.9211368,0.2552453,104.3966444,55.6187131,299.2654124,True,,v2 mini
STARLINK-11112 [DTC],60115,2024-10-07T00:07:38.000Z,1.0,1.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,242.5628338,62.0159227,476.780459,-0.1607032,0.8877575,0.0608822,102.5483458,48.1796079,321.9393171,True,,v2 mini
STARLINK-11250,60910,2024-10-09T23:37:07.000Z,1.0,4.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,288.651323,5.5287564,416.989906,1.7799964,-0.5664469,0.8156,86.2529062,54.1090339,197.0642251,True,2024-154H,v2 mini
STARLINK-11224 [DTC],60304,2024-10-10T23:40:51.000Z,1.0,2.6,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,340.0794512,61.6934417,405.144646,-0.1922891,-0.9773062,0.3814379,60.9055187,58.0336342,34.5439268,True,,v2 mini
STARLINK-11147 [DTC],60301,2024-10-11T00:02:27.000Z,1.0,6.3,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,272.0592981,40.7718773,382.973735,-2.6778464,-0.3702791,0.9691287,96.1514467,64.3351421,282.1947935,True,,v2 mini
STARLINK-11144 [DTC],59955,2024-10-11T23:34:58.000Z,1.0,5.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,294.2706629,10.0755852,416.437906,-2.8426154,0.6108029,0.7200865,81.9429526,59.3689034,191.2122876,True,,v2 mini
STARLINK-11133 [DTC],59954,2024-10-11T23:42:36.000Z,1.0,1.1,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,301.4660083,34.5288244,363.840524,-0.4876706,0.7558596,0.8883092,74.2198873,84.2519171,184.5534683,True,,v2 mini
STARLINK-11124 [DTC],59952,2024-10-12T00:04:35.000Z,1.0,1.5,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,255.2492525,55.8763084,448.693269,-0.7758011,0.9229022,0.1830479,100.924772,52.8196281,312.5980175,True,,v2 mini
STARLINK-11107 [DTC],59708,2024-08-21T17:51:22.000Z,1.0,4.9,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,243.0795739,55.0580999,399.708187,-0.9409538,0.9367091,0.4831421,98.5117513,63.9811929,308.7789281,True,,v2 mini
STARLINK-11107 [DTC],59708,2024-08-21T17:51:27.000Z,1.0,5.0,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,247.8953333,59.7018073,396.610092,-0.2957636,0.9151182,0.5545227,96.7840792,64.9927672,320.9056825,True,,v2 mini
STARLINK-11107 [DTC],59708,2024-08-21T17:51:32.000Z,1.0,5.2,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,254.2479125,64.1516304,396.762581,0.35663,0.8573363,0.638925,95.0029694,64.9554666,333.5732288,True,,v2 mini
STARLINK-11107 [DTC],59708,2024-08-21T17:51:36.000Z,1.0,5.2,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,260.8690072,67.4336305,399.225067,0.8730112,0.7772489,0.7155048,93.567945,64.1689543,343.3086866,True,,v2 mini
STARLINK-11148 [DTC],60044,2024-08-28T17:30:22.000Z,1.0,3.1,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,226.952556,6.7567687,672.194475,-2.6461587,-0.2707502,0.5278371,111.1544298,30.036146,248.5077206,True,,v2 mini
STARLINK-11148 [DTC],60044,2024-08-28T17:30:27.000Z,1.0,3.0,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,229.6487982,5.3642988,659.817808,-2.3012502,-0.2860428,0.5443123,108.3072515,30.785124,245.1358849,True,,v2 mini
STARLINK-11148 [DTC],60044,2024-08-28T17:30:32.000Z,1.0,2.9,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,232.4171604,3.8983715,649.212749,-1.9377831,-0.3000514,0.5590219,105.3616138,31.451817,241.5920734,True,,v2 mini
STARLINK-11128 [DTC],60302,2024-09-02T00:57:22.000Z,1.0,5.8,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,66.227989,11.2346005,442.758496,0.5599539,0.4383851,0.8550321,86.6378713,49.0278542,133.2953722,True,,v2 mini
STARLINK-11128 [DTC],60302,2024-09-02T00:57:35.000Z,1.0,5.5,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,77.4973296,16.4760818,459.712846,2.0208944,0.3615817,0.8167966,98.1633578,46.4551493,115.6997989,True,,v2 mini
STARLINK-11128 [DTC],60302,2024-09-02T00:57:40.000Z,1.0,5.5,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,81.7025977,18.1926493,471.100646,2.528008,0.3246895,0.7875745,102.3156281,44.8819433,109.8983942,True,,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:20.000Z,1.0,4.4,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,54.949549,5.0497555,419.196669,2.5611427,-0.5092439,0.8088304,62.4174527,51.4402616,183.1909592,True,2024-154L,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:25.000Z,1.0,4.4,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,58.8685068,2.5651141,433.329009,3.0830809,-0.4835183,0.7547704,66.0844338,48.9534886,177.1134616,True,2024-154L,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:44.000Z,1.0,5.0,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,71.2712347,-5.4785877,507.424033,4.5968583,-0.3614466,0.5542439,78.0531277,39.2685781,161.6093042,True,2024-154L,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:49.000Z,1.0,5.2,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,73.9426792,-7.2079628,531.145477,4.8850352,-0.3306535,0.5084149,80.6490613,36.9393931,158.91139,True,2024-154L,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:54.000Z,1.0,5.5,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,76.4019848,-8.7886571,556.212737,5.1359758,-0.3020418,0.4663837,83.0294785,34.7478252,156.5944779,True,2024-154L,v2 mini
STARLINK-11273,60913,2024-09-15T01:25:59.000Z,1.0,6.0,0.2,43.65,41.431,2030.0,0.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,'Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V',,,78.66785,-10.2322983,582.451379,5.3543364,-0.2758561,0.4281403,85.2096861,32.6968013,154.5897187,True,2024-154L,v2 mini
STARLINK-11130 [DTC],59950,2024-10-12T23:12:37.000Z,1.0,1.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,293.8140147,12.2685229,406.949598,-2.3286915,0.6265496,0.7705704,82.9696958,61.9556953,183.3690896,True,,v2 mini
STARLINK-11123 [DTC],59948,2024-10-12T23:20:16.000Z,1.0,1.7,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,302.5052212,36.9169059,363.913889,0.130055,0.704962,0.9318296,73.9898025,84.8079688,128.4239354,True,,v2 mini
STARLINK-11121 [DTC],59946,2024-10-12T23:27:26.000Z,1.0,2.2,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,280.1346302,40.4875933,373.814948,-1.2066502,0.8875785,0.6862391,91.0970551,75.4841622,276.9267657,True,,v2 mini
STARLINK-11175 [DTC],60191,2024-10-12T23:55:34.000Z,1.0,3.1,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,286.0507671,73.3966015,434.712856,-2.9630836,-0.2387492,0.8626332,83.2153099,55.4711081,349.8191682,True,,v2 mini
STARLINK-11179 [DTC],60190,2024-10-13T00:02:36.000Z,1.0,2.2,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,246.336929,61.4770055,479.52635,-4.6116084,0.1756118,0.6717615,101.4108055,47.7735227,321.1330629,True,,v2 mini
STARLINK-11118 [DTC],59754,2024-10-23T23:09:56.000Z,1.0,5.5,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,287.9494998,2.4213225,471.214235,1.2738187,-0.4897935,0.7438767,99.890535,48.9069738,207.4141126,True,,v2 mini
STARLINK-11154 [DTC],61059,2024-10-23T23:21:02.000Z,1.0,2.6,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,257.605841,51.9124235,443.75427,-1.2091425,0.9213014,0.2054241,103.6634528,53.687276,305.9794582,True,,v2 mini
STARLINK-11160 [DTC],60125,2024-10-23T23:41:52.000Z,1.0,5.4,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,287.8936303,60.2986848,399.874246,-2.8408739,-0.2916042,0.9373805,85.043375,64.3815564,329.9814308,True,2024-118N,v2 mini
STARLINK-11096 [DTC],59719,2024-10-24T23:31:04.000Z,1.0,1.7,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,311.2734677,17.5374121,390.779615,-1.8379784,0.6713313,0.813903,75.3689138,67.2903804,181.5289692,True,,v2 mini
STARLINK-11161 [DTC],60124,2024-10-24T23:41:52.000Z,1.0,6.3,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,292.776494,12.2379968,430.995624,0.1539914,-0.5309845,0.8330703,93.9203292,56.022603,220.5258262,True,2024-118M,v2 mini
STARLINK-11095 [DTC],59720,2024-10-24T23:45:29.000Z,1.0,3.2,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,276.1550356,30.1375938,429.59525,-3.2134674,0.8143613,0.3626058,103.3458247,56.5594104,264.8396789,True,,v2 mini
STARLINK-11103 [DTC],59718,2024-10-24T23:52:37.000Z,1.0,3.5,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,263.24172,26.8722413,510.092913,-3.9866987,0.6858651,0.1491448,114.9641683,43.7293966,270.4517389,True,,v2 mini
STARLINK-11191 [DTC],60410,2024-11-03T10:26:52.000Z,1.0,5.6,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,154.4668622,57.9261894,400.215483,-0.0456423,-0.9221325,0.5253979,90.0425525,64.3458918,37.2178122,True,,v2 mini
STARLINK-11174,60409,2024-11-03T10:34:15.000Z,1.0,6.1,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,138.5938264,48.7990693,370.488169,0.0371222,-0.8418483,0.7791506,84.944915,78.1997905,40.9659956,True,2024-141M,v2 mini
STARLINK-11176 [DTC],60060,2024-11-03T10:45:01.000Z,1.0,5.4,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,112.6461038,2.6315969,469.301651,-4.2442898,0.5078819,0.5439124,73.7811666,49.227943,206.6110589,True,2024-113B,v2 mini
STARLINK-11255 [DTC],60730,2024-11-08T10:31:24.000Z,1.0,5.3,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,161.7514762,44.1059468,391.626704,1.4377074,-0.931024,0.5158087,97.1031077,67.1567671,70.6783021,True,,v2 mini
STARLINK-11146 [DTC],60729,2024-11-08T10:38:34.000Z,1.0,5.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,137.4267983,43.651204,363.904035,0.0417501,-0.7901359,0.8604308,81.1866822,85.3414935,44.7802269,True,2024-152K,v2 mini
STARLINK-11249 [DTC],60728,2024-11-08T10:45:43.000Z,1.0,5.7,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,114.2165492,37.9696841,376.763291,-1.4223084,-0.5319244,0.9720124,64.6152433,73.9760943,267.9428845,True,,v2 mini
STARLINK-11376 [DTC],61575,2024-11-08T22:51:30.000Z,1.0,6.1,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11376,,,264.5848642,57.8857674,423.485419,-4.2208575,-0.0141215,0.8273876,98.1973338,52.9630959,317.4063602,True,,v2 mini
STARLINK-11356 [DTC],61574,2024-11-08T23:00:29.000Z,1.0,5.2,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11356,,,348.6405369,-9.8514559,595.199878,5.8352433,-0.3190563,0.3087966,61.0886016,32.9352799,141.5299742,True,,v2 mini
STARLINK-11360,61586,2024-11-08T23:06:03.000Z,1.0,5.6,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11360,,,297.4539986,11.26838,405.185452,0.3167942,-0.5906662,0.869809,102.380955,56.8175012,219.1286238,True,2024-187N,v2 mini
STARLINK-11361 [DTC],61585,2024-11-08T23:13:21.000Z,1.0,5.8,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11361,,,292.8326753,1.4396292,471.193142,0.4244105,-0.5028182,0.7514542,109.9947329,45.1062078,220.1076049,True,,v2 mini
STARLINK-11370 [DTC],61584,2024-11-08T23:19:44.000Z,1.0,5.1,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11370,,,257.130603,14.6706924,657.209581,-3.9319376,-0.2632723,0.4852122,134.767277,28.952206,265.6311556,True,,v2 mini
STARLINK-11370 [DTC],61584,2024-11-08T23:20:32.000Z,1.0,5.9,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11370,,,285.3089781,-2.8865399,551.806699,-0.1271109,-0.4345688,0.640116,118.4933819,36.4305579,227.4008094,True,,v2 mini
STARLINK-11368 [DTC],61583,2024-11-08T23:26:52.000Z,1.0,2.8,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11368,,,253.7499397,11.3947189,779.696949,-4.0825297,-0.234509,0.3942771,139.4131077,22.9628943,266.1102176,True,,v2 mini
STARLINK-11368 [DTC],61583,2024-11-08T23:27:49.000Z,1.0,3.2,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11368,,,281.2928564,-7.0386534,644.300704,-0.3077916,-0.3830377,0.540678,123.5195952,29.6515882,230.1006478,True,,v2 mini
STARLINK-11373 [DTC],61582,2024-11-08T23:33:55.000Z,1.0,4.6,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11373,,,251.523147,9.0878497,907.844839,-4.1643909,-0.2104155,0.3295365,142.5935409,18.4462134,266.7434639,True,,v2 mini
STARLINK-11373 [DTC],61582,2024-11-08T23:35:01.000Z,1.0,5.8,0.2,38.982,-76.763,43.0,0.0,none,VISUAL,CLEAR,0009-0000-3667-6967,,,,,,,,,,DTC-11373,,,278.3635252,-9.9822703,743.629568,-0.4393574,-0.3421528,0.4608399,127.0703052,24.45634,232.2226088,True,,v2 mini
STARLINK-11286 [DTC],61050,2024-11-09T23:10:27.000Z,1.0,5.0,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,314.0505524,32.1463576,369.326506,-0.0507595,-0.6759039,0.9323385,81.9683252,79.4236253,222.7698815,True,,v2 mini
STARLINK-11152 [DTC],60194,2024-11-16T10:15:35.000Z,1.0,2.2,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,179.2614891,58.0789136,427.802556,0.3638697,-0.9444513,0.3011944,91.7349673,57.0145242,42.777569,True,,v2 mini
STARLINK-11172 [DTC],60193,2024-11-16T10:22:39.000Z,1.0,5.2,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,141.5674928,64.5840066,395.345313,-1.5895448,-0.6729097,0.8055945,72.9384289,65.6878096,5.0932579,True,,v2 mini
STARLINK-11173 [DTC],60192,2024-11-16T10:30:08.000Z,1.0,6.0,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,137.5069054,48.6841632,366.322026,-0.7213609,-0.7160569,0.9061497,73.1605981,81.7062531,354.7366523,True,,v2 mini
STARLINK-11120 [DTC],60042,2024-11-16T10:34:17.000Z,1.0,1.9,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,155.8088965,18.4233724,401.617137,-0.282621,0.5863314,0.8818106,96.5791839,64.0063096,143.2654433,True,,v2 mini
STARLINK-11149 [DTC],60041,2024-11-16T10:41:36.000Z,1.0,1.6,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,146.9559556,29.5641198,370.020932,-0.4172843,0.6999925,0.9096141,85.0614163,78.2696498,156.395138,True,,v2 mini
STARLINK-11122 [DTC],60040,2024-11-16T10:48:56.000Z,1.0,5.4,0.2,40.33,-74.445,170.0,0.0,none,VISUAL,CLEAR,0009-0005-0601-8943,,,,,,,,,,'Respler_Observation',,,136.0253275,41.6119126,364.470293,-0.3980456,0.8196987,0.8274479,73.3625991,84.3146749,284.4110974,True,,v2 mini
