satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation,optimal_theta_x,optimal_theta_y,optimal_theta_z,optimization_error,calculated_magnitude,magnitude_difference
STARLINK-30073,56840,2023-08-06T18:43:25.000Z,0.3,5.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.2895967,27.8736788,556.670663,-1.8199012,0.1928363,0.6983763,69.3653232,69.7240741,224.0266659,True,2023-079T,v2 mini,1.3274318314494735,0.0,-1.3274318314494735,0.27805509647009086,5.46269070132408,0.5273092986759202
STARLINK-30073,56840,2023-08-06T18:43:30.000Z,0.3,5.86,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,265.3338558,28.790909,548.600734,-1.4050076,0.1732478,0.7245901,66.9574486,72.3884956,216.2822678,True,2023-079T,v2 mini,1.3600871866212845,0.0,-1.2745490511761204,0.2522986756423585,5.357706584114068,0.5022934158859327
STARLINK-30073,56840,2023-08-06T18:43:33.000Z,0.3,5.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,267.8440959,29.2903413,544.769854,-1.1480093,0.1593982,0.7380501,65.5096639,73.83184,210.378484,True,2023-079T,v2 mini,1.3858861383899703,0.0,-1.1389969884209858,0.24094378876907765,5.309139746191365,0.49086025380863507
STARLINK-30133,56837,2023-08-10T17:56:27.000Z,0.3,7.34,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,229.3919124,18.3487518,684.542217,-4.2952883,0.2136442,0.4422888,95.3875413,48.0663347,245.5516284,True,2023-079Q,v2 mini,0.0,0.0,0.0,0.08946041348226788,7.0409006628521755,0.29909933714782433
STARLINK-30133,56837,2023-08-10T17:56:32.000Z,0.3,7.17,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,231.8073585,19.4316136,663.629786,-4.06604,0.2192901,0.4721161,93.459439,50.4175615,244.201008,True,2023-079Q,v2 mini,0.0,0.0,0.0,0.1112147494564686,6.836511245382294,0.3334887546177061
STARLINK-30133,56837,2023-08-10T17:56:37.000Z,0.3,7.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.4021201,20.5394906,643.918427,-3.8146309,0.2235709,0.5035011,91.4117853,52.88785,242.6082016,True,2023-079Q,v2 mini,0.0,0.0,0.0,0.20177955295673236,6.630801209978553,0.44919879002144736
STARLINK-30133,56837,2023-08-10T17:56:42.000Z,0.3,7.07,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.1876996,21.6643947,625.522394,-3.539781,0.2260138,0.5361639,89.2428411,55.4723301,240.7057173,True,2023-079Q,v2 mini,0.0,0.0,0.0,0.3815765068557714,6.45228120729917,0.6177187927008303
STARLINK-30133,56837,2023-08-10T17:56:47.000Z,0.3,7.05,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.1742,22.7958538,608.561193,-3.2405148,0.2260904,0.5696848,86.9530988,58.1604084,238.4001458,True,2023-079Q,v2 mini,0.0,0.0,0.0,0.6762649154134641,6.227646721041702,0.8223532789582979
STARLINK-30123,56838,2023-08-10T17:56:52.000Z,0.3,7.28,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,231.0637405,24.0903187,643.182983,-3.9011236,0.2327689,0.4944141,95.3333373,53.0984585,250.4856691,True,2023-079R,v2 mini,0.0,0.0,0.0,0.4392536227888259,6.617237883710282,0.6627621162897182
STARLINK-30133,56837,2023-08-10T17:56:52.000Z,0.3,7.06,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.3692028,23.9206375,593.158567,-2.9163156,0.2232426,0.6034805,84.5460056,60.9330626,235.5598937,True,2023-079Q,v2 mini,0.0,0.0,0.0,1.0368419334078463,6.0417456440516215,1.018254355948378
STARLINK-30123,56838,2023-08-10T17:56:57.000Z,0.3,7.2,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,233.876301,25.2604196,624.341627,-3.6313907,0.2348478,0.5280755,93.1740163,55.7726506,249.0960423,True,2023-079R,v2 mini,0.0,0.0,0.0,0.6307527902110479,6.405800534997002,0.7941994650029978
STARLINK-30133,56837,2023-08-10T17:56:58.000Z,0.3,6.95,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.4836148,25.2388351,576.908365,-2.4945421,0.2152008,0.6433147,81.5126819,64.3266895,231.1747107,True,2023-079Q,v2 mini,0.0,0.0,0.0,1.245170600931472,5.834127874292277,1.1158721257077229
STARLINK-30133,56837,2023-08-10T17:57:02.000Z,0.3,6.75,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.3954565,26.0835727,567.5258,-2.1942234,0.2066626,0.6686796,79.4116507,66.5888894,227.436416,True,2023-079Q,v2 mini,0.0,0.0,0.0,1.082343450725526,5.709642633166119,1.0403573668338808
STARLINK-30123,56838,2023-08-10T17:57:03.000Z,0.3,7.11,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.5399419,26.6685892,603.603927,-3.2750885,0.2337662,0.5699713,90.4153126,59.153198,247.0107378,True,2023-079R,v2 mini,0.0,0.0,0.0,0.862335311506948,6.181379888486714,0.9286201115132862
STARLINK-30133,56837,2023-08-10T17:57:07.000Z,0.3,6.67,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,254.2181836,27.0825278,557.534126,-1.7988936,0.1921295,0.698064,76.7108416,69.3453079,221.4873043,True,2023-079Q,v2 mini,0.0,0.0,0.0,1.201284059187292,5.573968951540472,1.096031048459528
STARLINK-30123,56838,2023-08-10T17:57:07.000Z,0.3,6.97,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.1656397,27.597742,591.013685,-3.0172409,0.2303612,0.5983498,88.4763853,61.5022921,245.2767349,True,2023-079R,v2 mini,0.0,0.0,0.0,0.8776159441644568,6.0331884158677065,0.9368115841322933
STARLINK-30123,56838,2023-08-10T17:57:12.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.6598915,28.731838,576.78002,-2.6720033,0.2225116,0.6336234,85.9455386,64.5281253,242.5682736,True,2023-079R,v2 mini,0.0,0.0,0.0,1.0272947492804498,5.856444501134521,1.013555498865479
STARLINK-30123,56838,2023-08-10T17:57:17.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.3909727,29.8156347,564.335044,-2.3018985,0.2101483,0.667751,83.3045556,67.6219056,239.0080506,True,2023-079R,v2 mini,0.0,0.0,0.0,1.2422045719163402,5.705457685004136,1.1145423149958642
STARLINK-30123,56838,2023-08-10T17:57:22.000Z,0.3,6.71,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,251.3530065,30.8254644,553.799832,-1.9084349,0.1928742,0.6995606,80.5673938,70.7282354,234.1686859,True,2023-079R,v2 mini,0.0,0.0,0.0,1.3900408589915025,5.531000059800043,1.1789999401999571
STARLINK-30123,56838,2023-08-10T17:57:27.000Z,0.3,6.65,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.5310953,31.7362959,545.285437,-1.4941048,0.170558,0.727744,77.7527322,73.7525785,227.3396474,True,2023-079R,v2 mini,0.0,0.0,0.0,1.5305704232396813,5.412837753873939,1.2371622461260614
STARLINK-30069,56834,2023-08-10T18:05:11.000Z,0.3,7.29,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,229.3330472,19.2667001,693.257976,-4.4119061,0.2151564,0.4264945,95.6774981,47.2179736,248.7570224,True,2023-079M,v2 mini,0.0,0.0,0.0,0.040534535781682375,7.088668095469987,0.20133190453001326
STARLINK-30069,56834,2023-08-10T18:05:17.000Z,0.3,7.14,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,232.1665056,20.5801655,667.566047,-4.1469816,0.2223896,0.4618664,93.4421704,50.0239041,247.3842797,True,2023-079M,v2 mini,0.0,0.0,0.0,0.08771238050999128,6.843837239832569,0.29616276016743104
STARLINK-30069,56834,2023-08-10T18:05:21.000Z,0.3,7.11,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.1988908,21.4776903,651.361218,-3.9530362,0.226191,0.4868228,91.8582748,51.9953989,246.3079017,True,2023-079M,v2 mini,0.0,0.0,0.0,0.1826633836112234,6.6826086294609786,0.42739137053902176
STARLINK-30069,56834,2023-08-10T18:05:27.000Z,0.3,7.12,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.4790127,22.8470722,628.581865,-3.6343322,0.2297532,0.5260302,89.3387731,55.1019087,244.3788275,True,2023-079M,v2 mini,0.0,0.0,0.0,0.45678553038067715,6.44414089457885,0.67585910542115
STARLINK-30069,56834,2023-08-10T18:05:31.000Z,0.3,7.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,239.8288682,23.7678046,614.502809,-3.4024878,0.230297,0.5530808,87.5630606,57.2678161,242.8242816,True,2023-079M,v2 mini,0.0,0.0,0.0,0.6313237268755403,6.285441174691552,0.7945588253084477
STARLINK-30069,56834,2023-08-10T18:05:36.000Z,0.3,7.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,242.9584508,24.9159347,598.260598,-3.0901983,0.2283911,0.5874569,85.2373516,60.0707441,240.4798787,True,2023-079M,v2 mini,0.0,0.0,0.0,0.8919772777486286,6.085554513087903,0.9444454869120973
STARLINK-30069,56834,2023-08-10T18:05:42.000Z,0.3,6.9799999999999995,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.0044223,26.268575,580.925203,-2.6822098,0.2215311,0.6286026,82.2983295,63.5446085,236.8617305,True,2023-079M,v2 mini,0.0,0.0,0.0,1.2346977968520993,5.868830437398459,1.1111695626015408
STARLINK-30069,56834,2023-08-10T18:05:46.000Z,0.3,6.79,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.879323,27.1401725,570.774623,-2.3904496,0.2137518,0.6552592,80.2566661,65.8982572,233.7700822,True,2023-079M,v2 mini,0.0,0.0,0.0,1.1026294598835373,5.739938354246029,1.0500616457539707
STARLINK-30069,56834,2023-08-10T18:05:51.000Z,0.3,6.67,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.6688727,28.1767113,559.77735,-2.0046965,0.2000431,0.6867511,77.6243561,68.8299342,228.8149204,True,2023-079M,v2 mini,0.0,0.0,0.0,1.172570276557031,5.5871471584019226,1.0828528415980774
STARLINK-30069,56834,2023-08-10T18:05:55.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.8501508,28.9494195,552.402325,-1.6806237,0.1857482,0.7097368,75.465573,71.1096316,223.644579,True,2023-079M,v2 mini,0.0,0.0,0.0,1.2656031072303386,5.485009730161928,1.1249902698380723
STARLINK-30119,56823,2023-08-10T18:31:16.000Z,0.3,7.41,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,227.9377555,23.027574,725.069143,-4.7567863,0.2139946,0.3779957,97.8695166,44.1943447,259.8497342,True,2023-079A,v2 mini,0.0,0.0,0.0,0.013184674945788106,7.295175460176023,0.11482453982397711
STARLINK-30119,56823,2023-08-10T18:31:26.000Z,0.3,7.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,232.381654,25.236209,679.393924,-4.3654073,0.2271035,0.4343778,94.4877252,48.7094014,258.6987222,True,2023-079A,v2 mini,0.0,0.0,0.0,0.029116843775759575,6.859363416068653,0.17063658393134684
STARLINK-30119,56823,2023-08-10T18:31:31.000Z,0.3,7.02,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.8802716,26.3843102,658.123121,-4.1392274,0.2318461,0.4656759,92.6297294,51.173807,257.9699403,True,2023-079A,v2 mini,0.0,0.0,0.0,0.13354102419177988,6.654567346571519,0.3654326534284804
STARLINK-30119,56823,2023-08-10T18:31:36.000Z,0.3,7.04,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,237.585199,27.5516978,638.038774,-3.8905736,0.234716,0.4989042,90.6551067,53.7823834,257.1005495,True,2023-079A,v2 mini,0.0,0.0,0.0,0.3275876290069619,6.467647286188873,0.5723527138111271
STARLINK-30119,56823,2023-08-10T18:31:41.000Z,0.3,7.05,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.5124871,28.7275128,619.257057,-3.6180233,0.235104,0.5338027,88.5619286,56.5370783,256.0469837,True,2023-079A,v2 mini,0.0,0.0,0.0,0.6038403130672138,6.272928373271026,0.7770716267289739
STARLINK-30119,56823,2023-08-10T18:31:46.000Z,0.3,6.94,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.6768485,29.8976913,601.900143,-3.3204394,0.2323305,0.5699459,86.3504965,59.4364882,254.7459032,True,2023-079A,v2 mini,0.0,0.0,0.0,0.768328766144701,6.063456352401833,0.8765436475981678
STARLINK-30119,56823,2023-08-10T18:31:51.000Z,0.3,6.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.0901335,31.0446334,586.095295,-2.9971319,0.2256809,0.6067042,84.0240979,62.4742182,253.10191,True,2023-079A,v2 mini,0.0,0.0,0.0,0.8998898558314605,5.891374754799631,0.9486252452003692
STARLINK-30119,56823,2023-08-10T18:31:56.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.7596169,32.1471997,571.971744,-2.6480168,0.214467,0.6432179,81.5896255,65.6366963,250.9649685,True,2023-079A,v2 mini,0.0,0.0,0.0,0.7722446210680672,5.731225500445042,0.8787744995549582
STARLINK-30119,56823,2023-08-10T18:32:01.000Z,0.3,6.45,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,254.6859898,33.1810762,559.656955,-2.2737742,0.1981146,0.6783895,79.0581164,68.8995228,248.0866221,True,2023-079A,v2 mini,0.0,0.0,0.0,0.795840988161917,5.557900796905458,0.892099203094542
STARLINK-30078,56841,2023-08-10T18:47:24.000Z,0.3,6.88,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,232.8901891,26.3346742,696.39342,-4.536736,0.2159804,0.4143772,94.3409716,46.8826502,262.8569449,True,2023-079U,v2 mini,0.0,0.0,0.0,0.01306419263502667,6.994298699183441,0.11429869918344071
STARLINK-30078,56841,2023-08-10T18:47:29.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,235.2967345,27.4269425,674.224159,-4.3274903,0.2206711,0.4445636,92.5706538,49.2436298,262.2843039,True,2023-079U,v2 mini,0.0,0.0,0.0,0.0008010469271628311,6.791697227571087,0.02830277242891288
STARLINK-30078,56841,2023-08-10T18:47:39.000Z,0.3,6.55,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,240.7299401,29.6604547,633.292143,-3.8436569,0.2245169,0.5110049,88.6886044,54.3981144,260.7971756,True,2023-079U,v2 mini,0.0,0.0,0.0,0.032940490418957705,6.3685048473954255,0.18149515260457427
STARLINK-30078,56841,2023-08-10T18:47:43.000Z,0.3,6.44,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.1584167,30.5565169,618.352196,-3.6236023,0.2231322,0.5395149,87.0050121,56.6261364,260.0241062,True,2023-079U,v2 mini,0.0,0.0,0.0,0.05355976151468392,6.208570180152419,0.23142981984758126
STARLINK-30078,56841,2023-08-10T18:47:49.000Z,0.3,6.29,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.0982463,31.8793233,597.673088,-3.2632352,0.2168213,0.5836384,84.3401795,60.1456671,258.5829616,True,2023-079U,v2 mini,0.0,0.0,0.0,0.08033783231342792,6.00656070788716,0.28343929211284014
STARLINK-30078,56841,2023-08-10T18:47:54.000Z,0.3,6.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.665583,32.9407008,582.167956,-2.9344819,0.2068956,0.6208688,81.996196,63.2346589,257.0204885,True,2023-079U,v2 mini,0.0,0.0,0.0,0.20383971079540933,5.8085138863758825,0.4514861136241173
STARLINK-30078,56841,2023-08-10T18:47:59.000Z,0.3,6.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,254.4967171,33.9403775,568.371291,-2.5798734,0.1920326,0.6574956,79.5485063,66.4516482,254.9686564,True,2023-079U,v2 mini,0.0,0.0,0.0,0.2613046098826274,5.6488203741514855,0.5111796258485146
STARLINK-30078,56841,2023-08-10T18:48:04.000Z,0.3,6.04,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.5883471,34.852359,556.41073,-2.200264,0.1717535,0.6923021,77.0095881,69.7724041,252.1667078,True,2023-079U,v2 mini,0.0,0.0,0.0,0.2783525033514863,5.512408772484335,0.5275912275156651
STARLINK-30078,56841,2023-08-10T18:48:07.000Z,0.3,6.0,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.1631434,35.3459447,550.166495,-1.961206,0.1568914,0.7117274,75.4494273,71.7981869,249.9428741,True,2023-079U,v2 mini,0.0,0.0,0.0,0.345158784643661,5.412497842860419,0.5875021571395811
STARLINK-30137,56843,2023-08-10T18:53:44.000Z,0.3,6.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,233.9287714,27.461283,694.279362,-4.4936677,0.1932188,0.4301442,93.7505213,47.1534189,264.6190529,True,2023-079W,v2 mini,0.0,0.0,0.0,0.007187571520104036,6.924779546590578,0.08477954659057829
STARLINK-30137,56843,2023-08-10T18:53:49.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,236.449868,28.4332488,672.334342,-4.280902,0.1952641,0.4610059,91.8816824,49.5171657,263.8894213,True,2023-079W,v2 mini,0.0,0.0,0.0,0.001138671056464384,6.7237442003381975,0.03374420033819714
STARLINK-30137,56843,2023-08-10T18:53:54.000Z,0.3,6.5,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,239.1762588,29.4108319,651.50589,-4.0467058,0.1953692,0.4937991,89.8953925,52.0203854,263.0276205,True,2023-079W,v2 mini,0.0,0.0,0.0,0.0030760453424446958,6.5554621072665356,0.055462107266535554
STARLINK-30137,56843,2023-08-10T18:53:59.000Z,0.3,6.39,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,242.1231482,30.3829708,631.905231,-3.7895478,0.192981,0.5282829,87.7886279,54.666058,261.9954915,True,2023-079W,v2 mini,0.0,0.0,0.0,0.0009234500908927754,6.359611678379799,0.030388321620200998
STARLINK-30137,56843,2023-08-10T18:54:04.000Z,0.3,6.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,245.3041019,31.3356881,613.650733,-3.5081082,0.1874909,0.5640559,85.5603155,57.4542626,260.7389106,True,2023-079W,v2 mini,0.0,0.0,0.0,0.0023543548028460057,6.161478305853505,0.04852169414649499
STARLINK-30137,56843,2023-08-10T18:54:09.000Z,0.3,6.19,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,248.7297454,32.2519164,596.866143,-3.2014043,0.1782703,0.6005216,83.2119091,60.3809291,259.1786428,True,2023-079W,v2 mini,0.0,0.0,0.0,0.043458814320234414,5.981532222345432,0.20846777765456803
